ID	繁體	簡體	IPA_S	IPA_T	粵拼	來源	詞例	leimaau附註
229	逵	逵	kʰuɐi21	kʷʰɐi21	kwai4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
230	眉	眉	mi21	miː21	mi4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
231	睂	睂	mi21	miː21	mi4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
232	楣	楣	mi21	miː21	mi4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
233	黴	霉	mui21	muːi21	mui4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
234	悲	悲	pi55	piː55	bi1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
235	錐	锥	0iui55	juːi55	jui1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
236	誰	谁	ʃui21	ʃuːi21	sui4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
237	丕	丕	pʰi55	pʰiː55	pi1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
238	㔻	㔻	pʰi55	pʰiː55	pi1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
239	椎	椎	tʃʰui21	t͡ʃʰuːi21	cui4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
240	槌	槌	tʃʰui21	t͡ʃʰuːi21	cui4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
241	桘	桘	tʃʰui21	t͡ʃʰuːi21	cui4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
242	之	之	tʃi55	t͡ʃiː55	zi1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
243	芝	芝	tʃi55	t͡ʃiː55	zi1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
244	㞢	㞢	tʃi55	t͡ʃiː55	zi1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
245	飴	饴	0i21	jiː21	ji4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	高梁飴。	
246	𩛛	𩛛	0i21	jiː21	ji4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	高梁飴。	同「飴」字。
247	䬮	䬮	0i21	jiː21	ji4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	高梁飴。	同「飴」字。
248	時	时	ʃi21	ʃiː21	si4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
249	旹	时	ʃi21	ʃiː21	si4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		同「時」字。
250	疑	疑	ni21	niː21	ni4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
251	思	思	sɿ55	sɿ55	sy1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	思念；意思。	
252	恖	恖	sɿ55	sɿ55	sy1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	思念。	
253	司	司	sɿ55	sɿ55	sy1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		原網誤爲53，此地陰平應爲55。
254	絲	丝	sɿ55	sɿ55	sy1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
255	其	其	kʰi21	kʰiː21	ki4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
256	期	期	kʰi21	kʰiː21	ki4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	時期。	
257	旗	旗	kʰi21	kʰiː21	ki4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
258	棊	棋	kʰi21	kʰiː21	ki4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		同「棋」字。
259	櫀	櫀	kʰi21	kʰiː21	ki4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
260	碁	碁	kʰi21	kʰiː21	ki4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
261	詩	诗	sɿ55	sɿ55	sy1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
262	而	而	0i21	jiː21	ji4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
263	欺	欺	hi55	hiː55	hi1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		原網誤爲53，此地陰平應爲55。
264	基	基	ki55	kiː55	gi1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		標音誤爲[0i23]，此地應爲[ki55]。
265	詞	词	tsʰɿ21	t͡sʰɿ21	cy4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
266	祠	祠	tsʰɿ21	t͡sʰɿ21	cy4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
267	辭	辞	tsʰɿ21	t͡sʰɿ21	cy4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
268	辤	辤	tsʰɿ21	t͡sʰɿ21	cy4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
269	辝	辝	tsʰɿ21	t͡sʰɿ21	cy4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
270	釐	厘	li21	liː21	li4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
271	貍	狸	li21	liː21	li4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
272	狸	狸	li21	liː21	li4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
273	輜	辎	tʃi55	t͡ʃiː55	zi1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	輜重。	
274	熙	熙	hi55	hiː55	hi1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
275	嬉	嬉	hi55	hiː55	hi1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
276	醫	医	0i55	jiː55	ji1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
277	毉	医	0i55	jiː55	ji1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
278	癡	痴	tʃʰi55	t͡ʃʰiː55	ci1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
279	痴	痴	tʃʰi55	t͡ʃʰiː55	ci1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
280	持	持	tʃʰi21	t͡ʃʰiː21	ci4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		原網誤爲31，且不送氣，此地陽平應爲21，應送氣。
281	嗤	嗤	tʃʰi55	t͡ʃʰiː55	ci1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	嗤笑。	
282	慈	慈	tʃʰi21	t͡ʃʰiː21	ci4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
283	礠	礠	tʃʰi21	t͡ʃʰiː21	ci4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	磁石。	同「磁」字。
284	茲	兹	tsɿ55	t͡sɿ55	zy1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
285	滋	滋	tsɿ55	t͡sɿ55	zy1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
286	微	微	mi21	miː21	mi4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
287	揮	挥	0uɐi55	wɐi55	wai1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
288	煇	煇	0uɐi55	wɐi55	wai1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
289	輝	辉	0uɐi55	wɐi55	wai1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
290	徽	徽	fui55	fuːi55	fui1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
291	圍	围	0uɐi21	wɐi21	wai4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
292	違	违	0uɐi21	wɐi21	wai4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
293	妃	妃	fi55	fiː55	fi1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
294	飛	飞	fi55	fiː55	fi1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
295	非	非	fi55	fiː55	fi1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
296	肥	肥	fi21	fiː21	fi4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		原網誤爲31，此地陽平應爲21。
297	威	威	0uɐi55	wɐi55	wai1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
298	祈	祈	kʰi21	kʰiː21	ki4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
299	機	机	ki55	kiː55	gi1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
300	譏	讥	ki55	kiː55	gi1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
301	饑	饥	ki55	kiː55	gi1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	饑荒。	
302	幾	几	ki55	kiː55	gi1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	幾乎。	
303	希	希	hi55	hiː55	hi1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
304	稀	稀	hi55	hiː55	hi1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
305	依	依	0i55	jiː55	ji1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
306	衣	衣	0i55	jiː55	ji1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
307	歸	归	kuɐi55	kʷɐi55	gwai1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
308	㱕	㱕	kuɐi55	kʷɐi55	gwai1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
309	魚	鱼	0y21	jyː21	jyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
310	𩺰	𩺰	0y21	jyː21	jyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
311	漁	渔	0y21	jyː21	jyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
312	𩼪	𩼪	0y21	jyː21	jyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
313	䰻	䰻	0y21	jyː21	jyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		同「漁」字。
314	䱷	䲣	0y21	jyː21	jyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		同「漁」字。
315	䲣	䲣	0y21	jyː21	jyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
316	初	初	tʃʰɔ55	t͡ʃʰɔː55	co1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
317	書	书	ʃy55	ʃyː55	syu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
318	舒	舒	ʃy55	ʃyː55	syu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
319	居	居	ky55	kyː55	gyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
320	車	车	ky55	kyː55	gyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	車馬炮。	
321	渠	渠	kʰy21	kʰyː21	kyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
322	余	余	0y21	jyː21	jyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	姓余。	
323	餘	余	0y21	jyː21	jyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	剩余。	
324	蛆	蛆	tʃʰy55	t͡ʃʰyː55	cyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	生蛆。	
325	鉏	鉏	tʃʰɔ21	t͡ʃʰɔː21	co4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
326	鋤	锄	tʃʰɔ21	t͡ʃʰɔː21	co4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
327	疏	疏	ʃɔ55	ʃɔː55	so1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	疏遠。	
328	梳	梳	ʃɔ55	ʃɔː55	so1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	梳頭。	
329	蔬	蔬	ʃɔ55	ʃɔː55	so1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
330	虛	虚	hy55	hyː55	hyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
331	噓	嘘	hy55	hyː55	hyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	吹噓。	
332	徐	徐	tʃʰy21	t͡ʃʰyː21	cyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
333	於	于	0y55	jyː55	jyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	于此。	
334	扵	扵	0y55	jyː55	jyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	于此。	同「於」字。
335	淤	淤	0y55	jyː55	jyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
336	豬	猪	tʃy55	t͡ʃyː55	zyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
337	䐗	䐗	tʃy55	t͡ʃyː55	zyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
338	猪	猪	tʃy55	t͡ʃyː55	zyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
339	廬	庐	lu21	luː21	lu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	茅廬。	
340	驢	驴	ly21	lyː21	lyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
341	諸	诸	tʃy55	t͡ʃyː55	zyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
342	除	除	tʃʰy21	t͡ʃʰyː21	cyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
343	儲	储	tʃʰy21	t͡ʃʰyː21	cyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	儲蓄。	
344	如	如	0y21	jyː21	jyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
345	墟	墟	hy55	hyː55	hyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	墟市。	
346	虞	虞	0y21	jyː21	jyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
347	𩦢	𩦢	0y21	jyː21	jyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
348	愚	愚	0y21	jyː21	jyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
349	娛	娱	0y21	jyː21	jyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
350	無	无	mu21	muː21	mu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
351	誣	诬	mu55	muː55	mu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
352	巫	巫	mu55	muː55	mu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
353	于	于	0y55	jyː55	jyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
354	盂	盂	0y21	jyː21	jyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
355	吁	吁	0y55	jyː55	jyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
356	瞿	瞿	tʃʰy21	t͡ʃʰyː21	cyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
357	儒	儒	0y21	jyː21	jyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
358	須	须	ʃy55	ʃyː55	syu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	必須。	
359	鬚	须	ʃy55	ʃyː55	syu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	胡須。	
360	需	需	ʃy55	ʃyː55	syu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
361	株	株	tʃy55	t͡ʃyː55	zyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
362	誅	诛	tʃy55	t͡ʃyː55	zyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
363	蛛	蛛	tʃy55	t͡ʃyː55	zyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
364	殊	殊	ʃy21	ʃyː21	syu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
365	逾	逾	0y21	jyː21	jyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
366	愉	愉	0y21	jyː21	jyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
367	榆	榆	0y21	jyː21	jyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
368	區	区	kʰy55	kʰyː55	kyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	區域。	標音誤爲[ky22]，此地應爲[kʰy55]。
369	驅	驱	kʰy55	kʰyː55	kyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
370	敺	敺	kʰy55	kʰyː55	kyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
371	朱	朱	tʃy55	t͡ʃyː55	zyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	姓朱。	
372	珠	珠	tʃy55	t͡ʃyː55	zyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
373	硃	朱	tʃy55	t͡ʃyː55	zyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	朱砂。	
374	趨	趋	kʰy55	kʰyː55	kyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
375	扶	扶	fu21	fuː21	fu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
376	𢻳	𢻳	fu21	fuː21	fu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
377	𢺻	𢺻	fu21	fuː21	fu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
378	芙	芙	fu21	fuː21	fu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	芙蓉。	
379	符	符	fu21	fuː21	fu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
380	雛	雏	tʃʰy21	t͡ʃʰyː21	cyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
381	鶵	鶵	tʃʰy21	t͡ʃʰyː21	cyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
382	敷	敷	fu55	fuː55	fu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
383	麩	麸	fu55	fuː55	fu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	麥麩子。	
384	麱	麱	fu55	fuː55	fu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	麥麩子。	同「麩」字。
385	俘	俘	fu55	fuː55	fu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	俘虜。	
386	孵	孵	fu55	fuː55	fu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	孵小雞。	
387	膚	肤	fu55	fuː55	fu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
388	肤	肤	fu55	fuː55	fu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
389	夫	夫	fu55	fuː55	fu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
390	迂	迂	0y21	jyː21	jyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
391	樞	枢	kʰy55	kʰyː55	kyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
392	廚	厨	tʃʰy21	t͡ʃʰyː21	cyu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
393	拘	拘	kʰy55	kʰyː55	kyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
394	駒	驹	ky55	kyː55	gyu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
395	俱	俱	ky22	kyː22	gyu6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
396	模	模	mɔ55	mɔː55	mo1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	模子、模範讀音亦同。	
397	橅	橅	mɔ55	mɔː55	mo1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	模子、模範讀音亦同。	同「模」字。
398	摸	摸	mɔ55	mɔː55	mo1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	摹仿；撫摸。	
399	菩	菩	pʰu21	pʰuː21	pu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	菩薩。	
400	䔕	䔕	pʰu21	pʰuː21	pu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	胸脯。	同「脯」字。
401	蒲	蒲	pʰu35	pʰuː35	pu2	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
402	胡	胡	0u21	wuː21	wu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
403	鬍	胡	0u21	wuː21	wu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
404	衚	胡	0u21	wuː21	wu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
405	壺	壶	0u21	wuː21	wu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
406	狐	狐	0u21	wuː21	wu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
407	湖	湖	0u21	wuː21	wu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
408	乎	乎	fu55	fuː55	fu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
409	瓠	瓠	kʰu21	kʰuː21	ku4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	瓠盧。	
410	孤	孤	ku55	kuː55	gu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
411	姑	姑	ku55	kuː55	gu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
412	箍	箍	kʰu55	kʰuː55	ku1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
413	徒	徒	tʰu21	tʰuː21	tu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
414	屠	屠	tʰu21	tʰuː21	tu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
415	塗	涂	tʰu21	tʰuː21	tu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
416	途	途	tʰu21	tʰuː21	tu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
417	圖	图	tʰu21	tʰuː21	tu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
418	奴	奴	nu21	nuː21	nu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
