ID	繁體	簡體	IPA_S	IPA_T	粵拼	來源	詞例	leimaau附註
726	砌	砌	ʧʰɐi55	tʃʰɐi55	cai3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P657	砌牆，砌茶。	
727	齊	齐	ʧɐi21	tʃɐi21	zai4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P657	整齊，齊了。	
728	臍	脐	ʧi21	tʃi21	zi4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P657	肚臍，臍帶。	
729	薺	荠	ʧɐi21	tʃɐi21	zai4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P657	薺菜，茡薺。	
730	劑	剂	ʧɐi53	tʃɐi53	zai1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P657	藥劑。	
731	西	西	ɬɐi53	ɬɐi53	slai1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P657	東西南北。	
732	棲	栖	ʧʰɐi53	tʃʰɐi53	cai1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P657		
733	犀	犀	ɬɐi53	ɬɐi53	slai1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P657	犀牛，羚羊犀角。	
734	洗	洗	ɬɐi33	ɬɐi33	slai2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P657	洗衣服，洗衣粉。	
735	細	细	ɬɐi55	ɬɐi55	slai3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P657	粗細，大細。	
736	婿	婿	ɬɐi55	ɬɐi55	slai3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P657	女婿。	
737	壻	壻	ɬɐi55	ɬɐi55	slai3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P657	女婿。	
738	鷄	鸡	kɐi53	kɐi53	gai1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P657	公雞，小雞。	
739	雞	鸡	kɐi53	kɐi53	gai1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P657	公雞，小雞。	原文作「鷄」字。
740	稽	稽	kʰɐi53	kʰɐi53	kai1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P657	會稽，稽查。	
741	計	计	kɐi55	kɐi55	gai3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P657	會計，計算。	
742	繼	继	kɐi55	kɐi55	gai3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P657	繼承，繼續。	
743	髻	髻	kɐi55	kɐi55	gai3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P657	髮髻。	
744	溪	溪	kʰɐi53	kʰɐi53	kai1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P657	溪水。	
745	啓	启	kʰɐi33	kʰɐi33	kai2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P658	啓發。	
746	啟	启	kʰɐi33	kʰɐi33	kai2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P658	啓發。	原文作「啓」字。
747	契	契	kʰɐi55	kʰɐi55	kai3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P658	契約，地契。	
748	倪	倪	nɐi21	nɐi21	nai4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P658	姓。	
749	奚	奚	kʰɐi53	kʰɐi53	kai1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P658	奚落。	
750	兮	兮	hi53	hi53	hi1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P658		
751	系	系	hɐi22	hɐi22	hai6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P658	中文系，系統。	
752	繫	系	hɐi22	hɐi22	hai6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P657，658	繫鞋帶；連繫。	
753	係	系	hɐi22	hɐi22	hai6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P658	關係。	
754	縊	缢	ɐi55	ɐi55	ai3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P658	縊死，自縊。	
755	瞖	瞖	ɐi55	ɐi55	ai3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P658	生瞖，瞖目。	
756	杯	杯	pui53	pui53	bui1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P658	茶杯。	
757	輩	辈	pui55	pui55	bui3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P658	輩分，長輩。	
758	背	背	pui55	pui55	bui3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P658	後背。	
759	胚	胚	pʰui53	pʰui53	pui1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P658	胚胎。	
760	坯	坯	pʰui53	pʰui53	pui1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P658	粗坯，毛坯，土坯。	
761	配	配	pʰui55	pʰui55	pui3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P658	分配，搭配。	
762	培	培	pui21	pui21	bui4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P658	培訓。	
763	陪	陪	pui21	pui21	bui4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P658	陪你去。	
764	賠	赔	pui21	pui21	bui4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P659	賠錢。	
765	裴	裴	pui21	pui21	bui4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P659	姓。	
766	倍	倍	pui24	pui24	bui5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P659	幾倍。	
767	佩	佩	pʰui55	pʰui55	pui3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P659	佩服。	
768	背	背	pui22	pui22	bui6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P659	背書，背誦。	
769	焙	焙	pui22	pui22	bui6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P659	焙乾。	
770	梅	梅	mui21	mui21	mui4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P659	梅花，臘梅。	
771	枚	枚	mui21	mui21	mui4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P659		
772	枚	枚	mui53	mui53	mui1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P659		
773	媒	媒	mui21	mui21	mui4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P659	做媒，媒人。	
774	煤	煤	mui21	mui21	mui4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P659	燒煤，煤礦。	
775	每	每	mui24	mui24	mui5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P659	每個人，每天。	
776	妹	妹	mui22	mui22	mui6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P659	妹妹，姊妹。	
777	昧	昧	mui22	mui22	mui6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P659	拾金不昧，昧着良心。	
778	堆	堆	tui53	tui53	dui1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P659	堆起來，一堆東西。	
779	對	对	tui55	tui55	dui3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P659	對錯。	
780	碓	碓	tui55	tui55	dui3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P659	舂米工具。	
781	推	推	tʰui53	tʰui53	tui1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P659	推開。	
782	腿	腿	tʰui33	tʰui33	tui2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P659	大腿。	
783	退	退	tʰui55	tʰui55	tui3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P660	後退。	
784	隊	队	tui22	tui22	dui6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P660	隊伍，排隊。	
785	內	内	nui22	nui22	nui6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P660	內外，內行，內部。	
786	雷	雷	lui21	lui21	lui4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P660	姓，打雷，雷公。	
787	儡	儡	lui24	lui24	lui5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P660	傀儡，傀儡戲。	
788	累	累	lui22	lui22	lui6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P660，678	勞累；連累，拖累。	
789	催	催	ʧʰui53	tʃʰui53	cui1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P660	催他快去，催眠。	
790	崔	崔	ʧʰui53	tʃʰui53	cui1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P660	姓。	
791	罪	罪	ʧui22	tʃui22	zui6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P660	罪過，犯罪。	
792	碎	碎	ɬui55	ɬui55	slui3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P660	東西碎了。	
793	盔	盔	kʰui53	kʰui53	kui1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P660	頭盔。	
794	魁	魁	kʰui53	kʰui53	kui1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P660	魁悟，五經魁首。	
795	恢	恢	hui53	hui53	hui1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P660	恢復。	
796	傀	傀	kʰui33	kʰui33	kui2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P660	傀儡。	
797	塊	块	wai55	wai55	waai3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P660，662	一塊布。	
798	桅	桅	wɐi21	wɐi21	wai4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P660	桅杆。	
799	灰	灰	hui53	hui53	hui1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P660	草木灰，灰色。	
800	賄	贿	hui33	hui33	hui2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P660	賄賂，受賄。	
801	悔	悔	hui33	hui33	hui2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P661	後悔，懊悔。	
802	晦	晦	hui33	hui33	hui2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P661	晦氣。	
803	回	回	wɐi21	wɐi21	wai4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P661	回去。	
804	茴	茴	wɐi21	wɐi21	wai4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P661	茴香。	
805	匯	汇	wɐi22	wɐi22	wai6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P661	彙報。	
806	潰	溃	kʰʷɐi55	kʷʰɐi55	kwai3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P661	潰膿，崩潰，胃潰瘍。	
807	煨	煨	wɐi53	wɐi53	wai1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P661	煨番薯（把食物直接放在火中）。	
808	蛻	蜕	tʰui55	tʰui55	tui3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P661	蟬蛻，蛇蛻皮，蛻變。	
809	兌	兑	tui55	tui55	dui3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P661	兌錢，兌水，兌換。	
810	最	最	ʧui55	tʃui55	zui3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P661	最好。	
811	劊	刽	kʰʷɐi55	kʷʰɐi55	kwai3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P661	劊子手。	
812	檜	桧	kʰʷɐi55	kʷʰɐi55	kwai3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P661	秦檜。	
813	外	外	wai22	wai22	waai6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P661	外面，外婆。	
814	會	会	wɐi22	wɐi22	wai6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P661	會計，財會；會議。	
815	會	会	wɐi22	wɐi22	wai6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P661	會不會。	
816	繪	绘	wɐi22	wɐi22	wai6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P661	測繪，繪畫。	
817	乖	乖	kʷai53	kʷai53	gwaai1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P661	小孩聽話，乖巧。	
818	怪	怪	kʷai55	kʷai55	gwaai3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P662	奇怪。	
819	蒯	蒯	kʰʷai33	kʷʰai33	kwaai2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P662	姓，蒯草。	
820	懷	怀	wai21	wai21	waai4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P662	胸懷。	
821	槐	槐	wai21	wai21	waai4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P662	槐樹。	
822	淮	淮	wai21	wai21	waai4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P662	淮河，淮北。	
823	壞	坏	wai22	wai22	waai6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P662	壞人，壞事。	
824	柺	拐	kʷai33	kʷai33	gwaai2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P662	柺杖，瘸腿。	
825	枴	拐	kʷai33	kʷai33	gwaai2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P662	柺杖，瘸腿。	原文作「柺」字。
826	拐	拐	kʷai33	kʷai33	gwaai2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P662	柺杖，瘸腿。	原文作「柺」字。
827	掛	挂	kʷa55	kʷa55	gwaa3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P662	掛籃子。	
828	卦	卦	kʷa55	kʷa55	gwaa3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P662	卜卦，八卦。	
829	歪	歪	wai53	wai53	waai1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P662	不正，歪嘴。	
830	畫	画	wa33	wa33	waa2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P662	圖畫。	
831	快	快	wai55	wai55	waai3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P662	快點，快車。	
832	筷	筷	wai55	wai55	waai3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P662	筷子。	
833	話	话	wa22	wa22	waa6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P662	說話，笑話。	
834	脆	脆	ʧʰui55	tʃʰui55	cui3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P662	乾脆，食物鬆脆（如蘋果，餅乾）。	
835	歲	岁	ɬui55	ɬui55	slui3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P662	幾歲，萬歲。	
836	綴	缀	ʧui22	tʃui22	zui6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P663	點綴。	
837	贅	赘	ʧui22	tʃui22	zui6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P663	累贅，入贅。	
838	稅	税	ʃui55	ʃui55	sui3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P663	稅收，偷稅。	
839	芮	芮	jui22	jui22	jui6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P663	姓。	
840	鱖	鳜	kʷɐi55	kʷɐi55	gwai3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P663	鱖魚。	
841	衛	卫	wɐi22	wɐi22	wai6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P663	保衛，衛生。	
842	銳	锐	ȵui24	ȵui24	njui5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P663	尖銳。	
843	廢	废	fi55	fi55	fi3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P663	廢品，作廢。	
844	肺	肺	fi55	fi55	fi3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P663	豬肺。	
845	吠	吠	fi22	fi22	fi6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P663	狗叫。	
846	穢	秽	wɐi55	wɐi55	wai3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P663	污穢。	
847	圭	圭	kʷɐi53	kʷɐi53	gwai1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P663	人名用字。	
848	閨	闺	kʷɐi53	kʷɐi53	gwai1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P663	閨房，閨女。	
849	桂	桂	kʷɐi55	kʷɐi55	gwai3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P663	桂圓，肉桂，桂花燈，桂花糖。	
850	奎	奎	kʷɐi21	kʷɐi21	gwai4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P663	奎寧。	
851	攜	携	kʷɐi21	kʷɐi21	gwai4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P663	攜帶。	
852	畦	畦	kʷɐi21	kʷɐi21	gwai4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P663	菜畦。	
853	惠	惠	wɐi22	wɐi22	wai6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P663	實惠，優惠。	
854	慧	慧	wɐi55	wɐi55	wai3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P664	智慧，聰慧。	
855	碑	碑	pɐi53	pɐi53	bai1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P664	石碑，碑文。	
856	卑	卑	pɐi53	pɐi53	bai1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P664	卑職，卑鄙。	
857	彼	彼	pʰi33	pʰi33	pi2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P664	彼此。	
858	俾	俾	pi33	pi33	bi2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P664	俾使，俾益。	
859	臂	臂	pi55	pi55	bi3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P664	手臂，臂力。	
860	披	披	pʰi53	pʰi53	pi1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P664	披衣服。	
861	譬	譬	pi33	pi33	bi2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P664	譬喻。	
862	皮	皮	pi21	pi21	bi4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P664	蘋果皮。	
863	疲	疲	pi21	pi21	bi4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P664	疲勞。	
864	脾	脾	pi21	pi21	bi4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P664	脾氣，脾胃。	
865	被	被	pi24	pi24	bi5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P664	棉被，被絮。	
866	婢	婢	pi24	pi24	bi5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P664	婢女。	
867	被	被	pi22	pi22	bi6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P664	被打。	
